condition,area,convex_area,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,mean_intensity_w1,max_intensity_w1,min_intensity_w1,1,2,3,4,5
atovaquone 0.3,120.4500574,125.5556831,0.741041655,12.07586658,0.729950692,15.43290015,9.694298354,0.000687892,39.77939007,0.959886931,0.07211107,0.114211747,0.036131559,0.305396096,0.327210103,0.161882893,0.101033295,0.104477612
atovaquone 1.0,118.4207459,122.9417249,0.730860701,12.04311203,0.73362698,15.20771779,9.744886118,-0.03543265,39.35069276,0.962151012,0.067775028,0.105157914,0.033863522,0.339160839,0.282051282,0.18997669,0.102564103,0.086247086
atovaquone 3.0,119.7899761,123.5178998,0.700924689,12.16125027,0.757602182,14.68420141,10.17784192,0.031631936,38.8644922,0.968918798,0.061135463,0.090265104,0.031775001,0.393794749,0.275656325,0.132458234,0.089498807,0.108591885
azosemide 0.01,125.8597237,131.3347503,0.741498713,12.37083419,0.7211577,16.00700768,9.864188508,-0.077446083,41.16471686,0.958938999,0.058214379,0.095222021,0.027320748,0.29968119,0.34218916,0.174282678,0.092454835,0.091392136
azosemide 0.03,134.4300112,140.1903695,0.75453185,12.77834262,0.715656888,16.7856993,10.0367297,0.005583395,42.90872666,0.958706986,0.059099636,0.098527765,0.026752739,0.29675252,0.325867861,0.176931691,0.100783875,0.099664054
azosemide 0.1,140.4572697,146.3318535,0.744270051,13.03702585,0.723462636,16.87669515,10.36616225,-0.042995866,43.5595155,0.959764813,0.057040557,0.096600727,0.025490196,0.2763596,0.344062153,0.185349612,0.103218646,0.091009989
azosemide 0.3,128.990456,134.5206787,0.754985889,12.49712269,0.716259418,16.43341969,9.813048454,-0.046954044,41.92458846,0.957956518,0.058213463,0.09479654,0.026839665,0.325556734,0.295864263,0.21845175,0.081654295,0.078472959
azosemide 1.0,132.2714592,137.5214592,0.742218606,12.6685424,0.724539045,16.33972068,10.0815592,-0.036759281,42.0254206,0.96147579,0.059558345,0.09995056,0.027114365,0.296137339,0.345493562,0.168454936,0.112660944,0.077253219
azosemide 3.0,134.9595506,140.641573,0.758390587,12.74129781,0.718969881,16.82330505,9.958149416,0.077859825,42.7690315,0.959556259,0.055732692,0.092923551,0.025100242,0.323595506,0.323595506,0.168539326,0.098876404,0.085393258
aztreonam 0.01,128.0977199,133.3246471,0.743065285,12.48547603,0.722387802,16.15826493,9.940816332,-0.036663654,41.50520179,0.959600557,0.058761502,0.095390773,0.027905516,0.31053203,0.325732899,0.178067318,0.096634093,0.089033659
aztreonam 0.03,136.3492991,142.3165888,0.747775128,12.82279211,0.720044677,16.73081158,10.14809393,-0.012467888,42.95384542,0.95764905,0.061102597,0.10412429,0.027927433,0.314252336,0.328271028,0.168224299,0.094626168,0.094626168
aztreonam 0.1,126.5676906,131.8976109,0.746119075,12.38173665,0.72750776,16.11973262,9.798202876,-0.083987573,41.27207798,0.960042354,0.060088783,0.099134489,0.028239532,0.317406143,0.319681456,0.188850967,0.078498294,0.09556314
aztreonam 0.3,142.4341518,148.2555804,0.742017554,13.12771691,0.721225833,17.04933587,10.41313094,-0.120003153,43.88760043,0.960683733,0.058879189,0.096704307,0.027294512,0.279017857,0.306919643,0.206473214,0.114955357,0.092633929
aztreonam 1.0,119.6449893,124.4040512,0.73182041,12.08705063,0.731000229,15.34070254,9.760027754,0.02151643,39.66734745,0.961072968,0.061661866,0.100292654,0.029793261,0.324093817,0.298507463,0.18869936,0.107675906,0.081023454
aztreonam 3.0,129.2233115,134.6437908,0.747411193,12.55669443,0.72440514,16.26197168,9.987421383,-0.065348518,41.82428303,0.959108605,0.05839222,0.097874749,0.026897774,0.346405229,0.301742919,0.168845316,0.095860566,0.087145969
balsalazide 0.01,116.3250518,121.1915114,0.755251423,11.9442177,0.732213216,15.46276751,9.475541357,-0.036326882,39.50699767,0.959300261,0.068922071,0.108580969,0.034034628,0.303312629,0.319875776,0.208074534,0.094202899,0.074534161
balsalazide 0.03,119.0097403,124.4935065,0.759871459,12.02590574,0.714044885,15.85204996,9.440462069,-0.022750811,40.26185457,0.95345288,0.0687279,0.109278711,0.03318585,0.314935065,0.333333333,0.165584416,0.08982684,0.096320346
balsalazide 0.1,116.6520343,121.5813704,0.751543129,11.9342088,0.72307155,15.41810496,9.495730049,-0.020307682,39.44199966,0.956604518,0.068596237,0.108420456,0.033846622,0.301927195,0.309421842,0.199143469,0.10385439,0.085653105
balsalazide 0.3,115.9931896,120.7037457,0.74234601,11.89288436,0.726765103,15.24288305,9.516666702,0.018196009,39.17498695,0.959451991,0.06934734,0.10945561,0.03388084,0.331441544,0.298524404,0.183881952,0.095346198,0.090805902
balsalazide 1.0,116.622438,121.5037756,0.736088297,11.95432339,0.730349634,15.20986575,9.64239378,0.048449887,39.31001946,0.958332225,0.06690782,0.10833915,0.032206993,0.34412082,0.324703344,0.157497303,0.089536138,0.084142395
balsalazide 3.0,121.7267819,126.9654428,0.759622668,12.17475635,0.7187519,15.93811677,9.574502108,-0.083395732,40.56201927,0.957668405,0.069648806,0.112402067,0.033415915,0.295896328,0.323974082,0.165226782,0.110151188,0.10475162
beclamide 0.01,127.1473159,132.2109863,0.738870828,12.46118631,0.728266571,15.99315166,9.974854888,0.053296351,41.21106339,0.960764738,0.05875757,0.100083229,0.026246604,0.36454432,0.293383271,0.154806492,0.101123596,0.086142322
beclamide 0.03,119.7040359,124.6849776,0.751967357,12.10577117,0.725340147,15.67541601,9.605165606,0.002089819,40.07755592,0.959237936,0.061137912,0.100405566,0.028221446,0.30941704,0.325112108,0.184977578,0.082959641,0.097533632
beclamide 0.1,117.029106,121.8274428,0.746164847,11.94444315,0.727493566,15.38830171,9.526236697,0.040314453,39.37154345,0.959570828,0.064398071,0.105507317,0.03020362,0.295218295,0.319126819,0.189189189,0.086278586,0.11018711
beclamide 0.3,126.4788392,131.7376058,0.746121205,12.41935312,0.725216953,16.04362884,9.889600568,-0.017926416,41.21060896,0.960662616,0.061751487,0.101198521,0.029180596,0.303506651,0.299879081,0.195888755,0.112454655,0.088270859
beclamide 1.0,121.9567511,127.035865,0.745698577,12.19517975,0.728001746,15.73406231,9.724873288,0.088809511,40.34836948,0.959189289,0.065313067,0.107376727,0.030982667,0.329113924,0.323839662,0.182489451,0.091772152,0.07278481
beclamide 3.0,122.8544653,127.9867696,0.747649324,12.26151493,0.72657866,15.81515892,9.774463902,-0.069609176,40.64440286,0.959041033,0.059569082,0.096288129,0.02775688,0.323042999,0.336273429,0.173098126,0.07938258,0.088202867
beclomethasone 0.01,116.4060302,121.2281407,0.759989032,11.93826828,0.722961515,15.5879636,9.401958589,0.02288677,39.5747117,0.95795813,0.070041317,0.113265346,0.033937334,0.316582915,0.320603015,0.169849246,0.103517588,0.089447236
beclomethasone 0.03,116.8567251,121.7807018,0.752477243,11.93647027,0.729620674,15.4327027,9.473600799,-0.023625545,39.45073241,0.959561776,0.073421199,0.119465466,0.03622291,0.320662768,0.304093567,0.193957115,0.089668616,0.091617934
beclomethasone 0.1,118.545809,123.2923977,0.755485456,12.05341914,0.724055574,15.65646906,9.515662638,0.026576496,39.89970195,0.961323145,0.072111709,0.114383863,0.035242518,0.315789474,0.306042885,0.186159844,0.099415205,0.092592593
beclomethasone 0.3,116.2149805,121.0875486,0.756939631,11.94258153,0.721616737,15.56787213,9.406156383,-0.082530758,39.60546008,0.958603617,0.070492096,0.114494163,0.033883612,0.28307393,0.320038911,0.189688716,0.107976654,0.09922179
beclomethasone 1.0,112.5873303,117.2742081,0.747744961,11.75852496,0.722225116,15.23737236,9.330602917,-0.063439742,38.88501,0.958697158,0.070122258,0.113636767,0.034549729,0.3239819,0.31040724,0.174660633,0.103167421,0.087782805
beclomethasone 3.0,113.0857143,117.6645161,0.747682631,11.77810418,0.726449556,15.25939987,9.339868652,-0.007502033,38.91196605,0.960521765,0.069564523,0.110682208,0.034804373,0.329953917,0.304147465,0.199078341,0.086635945,0.080184332
bendazac 0.01,119.4615385,124.284188,0.752080659,12.09322165,0.727264294,15.64703367,9.592236435,-0.023086613,39.99638523,0.960123637,0.065632539,0.103357005,0.031786283,0.341880342,0.283119658,0.162393162,0.113247863,0.099358974
bendazac 0.03,119.8808743,124.7912568,0.743664233,12.11989934,0.728733333,15.55926914,9.681029099,-0.055790646,39.982008,0.959588316,0.0698712,0.111941498,0.032969035,0.306010929,0.291803279,0.184699454,0.103825137,0.113661202
bendazac 0.1,115.7283422,120.6705882,0.747633,11.86468533,0.726440218,15.37407567,9.422289758,-0.069643256,39.35571785,0.957780844,0.069544207,0.110844081,0.03349481,0.296256684,0.314438503,0.197860963,0.09197861,0.099465241
bendazac 0.3,118.7085253,123.2880184,0.738481761,12.05887165,0.730012834,15.37566827,9.686780115,0.071898823,39.62339825,0.961589831,0.067915146,0.106246047,0.033718487,0.338709677,0.314516129,0.167050691,0.094470046,0.085253456
bendazac 1.0,119.830874,124.8830874,0.747990048,12.12240013,0.726124925,15.59860842,9.666120142,-0.064391327,40.06781531,0.9583486,0.067768196,0.110280207,0.032221629,0.314415437,0.323496027,0.183881952,0.086265607,0.091940976
bendazac 3.0,116.2427083,121.1802083,0.759375392,11.93361299,0.722667191,15.61496806,9.384710499,-0.096711668,39.68606855,0.957884101,0.069398173,0.108327206,0.033853145,0.310416667,0.335416667,0.176041667,0.101041667,0.077083333
benfotiamine 0.01,124.2102207,129.4065041,0.744014273,12.29196672,0.729372913,15.79058947,9.846907951,0.0419726,40.67739086,0.958075696,0.062809595,0.100419029,0.02911685,0.321718931,0.326364692,0.175377468,0.091753775,0.084785134
benfotiamine 0.03,123.6305361,128.7494172,0.746682481,12.31019335,0.727060403,15.93347561,9.778742134,0.083592476,40.86577931,0.959716548,0.06301921,0.105239042,0.028794735,0.32983683,0.294871795,0.184149184,0.107226107,0.083916084
benfotiamine 0.1,117.7101124,122.3865169,0.734818637,11.98512035,0.730320194,15.26550631,9.648615504,0.01589631,39.36889077,0.961116562,0.062548099,0.105225821,0.028787178,0.331460674,0.295505618,0.159550562,0.106741573,0.106741573
benfotiamine 0.3,122.9912949,127.9651795,0.742115982,12.23973094,0.726202305,15.71460996,9.780275209,-0.014179149,40.4544449,0.959529318,0.062953657,0.101931981,0.029818217,0.30359086,0.322089227,0.184983678,0.107725789,0.081610446
benfotiamine 1.0,119.7791667,124.6958333,0.743722026,12.07630367,0.728031626,15.57763536,9.61213563,-0.00975825,39.97416078,0.959532165,0.064390583,0.106514502,0.029992851,0.3125,0.294791667,0.166666667,0.128125,0.097916667
benfotiamine 3.0,122.5183066,127.4908467,0.742502994,12.22938353,0.730464792,15.70567094,9.763473848,0.004683023,40.38395162,0.960625496,0.064115843,0.102595684,0.029905326,0.318077803,0.327231121,0.155606407,0.101830664,0.097254005
benperidol 0.01,116.3941176,121.36,0.72689988,11.88095128,0.734524529,14.94104887,9.684832521,-0.016431862,38.90006674,0.960649359,0.077011876,0.117550173,0.038506344,0.304705882,0.307058824,0.174117647,0.124705882,0.089411765
benperidol 0.03,108.3957219,112.5593583,0.725859028,11.53769065,0.734375629,14.49135345,9.384743199,-0.098874524,37.52989831,0.961714528,0.07562754,0.11899654,0.037059872,0.330481283,0.310160428,0.156149733,0.098395722,0.104812834
benperidol 0.1,113.5465632,117.9545455,0.729265023,11.79452973,0.735673701,14.84278455,9.568487032,0.051468623,38.41941994,0.961406952,0.074361494,0.115305856,0.036113647,0.318181818,0.309312639,0.175166297,0.114190687,0.083148559
benperidol 0.3,116.2509047,121.0579011,0.731886293,11.8830692,0.731691651,15.0773869,9.608661093,0.042608111,39.00685158,0.959272786,0.078752661,0.124546465,0.038791126,0.320868516,0.33655006,0.17490953,0.085645356,0.082026538
benperidol 1.0,112.4848485,116.9405163,0.7313096,11.74365793,0.734099096,14.84976888,9.511186604,0.049756093,38.36985987,0.95984043,0.07739781,0.121015163,0.037485971,0.347923681,0.314253648,0.157126824,0.090909091,0.089786756
benperidol 3.0,111.4910714,115.8694196,0.74433804,11.71811379,0.735433055,14.944687,9.39774506,-0.081486234,38.36399105,0.96057631,0.075161724,0.115142463,0.037213323,0.337053571,0.284598214,0.193080357,0.088169643,0.097098214
benserazide 0.01,138.4946746,144.4414201,0.749995085,12.9469336,0.722781673,16.89616807,10.22155535,0.000157256,43.33791398,0.958462003,0.05716321,0.096764126,0.025679313,0.306508876,0.306508876,0.195266272,0.09704142,0.094674556
benserazide 0.03,130.1259105,135.6420395,0.752904468,12.59590154,0.721532912,16.49687688,9.907172713,-0.028150757,42.10660505,0.959612267,0.056900947,0.091870192,0.026186978,0.312174818,0.329864724,0.18314256,0.097814776,0.077003122
benserazide 0.1,129.4559304,135.1501632,0.749522933,12.5145157,0.719358753,16.34042224,9.895554893,-0.072056769,41.80602345,0.957301894,0.058277519,0.094760929,0.027101069,0.33297062,0.314472252,0.155603917,0.099020675,0.097932535
benserazide 0.3,135.7325967,141.4198895,0.754591947,12.84161281,0.718850363,16.79827823,10.10892176,-0.051728555,42.96622776,0.958939446,0.056121669,0.092322609,0.025774022,0.314917127,0.313812155,0.169060773,0.103867403,0.098342541
benserazide 1.0,130.220524,135.6320961,0.745650234,12.55247882,0.723587224,16.27935363,9.976089735,-0.067266576,41.79141983,0.959674474,0.058046128,0.095546494,0.026697491,0.284934498,0.35371179,0.175764192,0.09279476,0.09279476
benserazide 3.0,134.5722543,139.9895954,0.743837075,12.79697741,0.725793891,16.53959766,10.17671599,0.015794374,42.5530405,0.961271449,0.052730919,0.09088632,0.022473082,0.337572254,0.300578035,0.180346821,0.078612717,0.102890173
betamethasone 0.01,122.6479167,127.8958333,0.759365049,12.25127456,0.72024697,16.06020711,9.626199077,-0.06507884,40.8804585,0.958392181,0.063636673,0.104105392,0.029554739,0.313541667,0.326041667,0.171875,0.105208333,0.083333333
betamethasone 0.03,122.389662,127.6262425,0.755081916,12.19436837,0.717945408,15.91937058,9.624937398,0.156705079,40.62848269,0.958103069,0.063345557,0.104581336,0.029327954,0.279324056,0.324055666,0.205765408,0.107355865,0.083499006
betamethasone 0.1,117.0714286,122.0489237,0.757964292,11.97835162,0.723814033,15.65886986,9.431650871,-0.045880135,39.81402318,0.958853824,0.064314471,0.102068225,0.030601282,0.322896282,0.300391389,0.170254403,0.114481409,0.091976517
betamethasone 0.3,116.4435564,121.2787213,0.759709013,11.96286562,0.725605693,15.59168245,9.423727506,-0.07004947,39.6723607,0.958703397,0.065078806,0.104197763,0.031513584,0.321678322,0.318681319,0.177822178,0.095904096,0.085914086
betamethasone 1.0,121.7626419,126.6800826,0.74892822,12.20205727,0.727983261,15.78434372,9.682688624,-0.037973016,40.41445367,0.959874484,0.062441276,0.106238491,0.027821283,0.36119711,0.270381837,0.178534572,0.087719298,0.102167183
betamethasone 3.0,117.2894737,122.3458647,0.762336817,11.97862585,0.720527538,15.86000367,9.330902427,-0.037633571,40.08776091,0.958316715,0.068665778,0.109473131,0.033798651,0.280075188,0.333646617,0.20018797,0.089285714,0.096804511
betamethasone-valerate 0.01,130.800206,136.3913491,0.750341517,12.58425967,0.72089495,16.47378237,9.904773517,-0.026008599,42.09306105,0.959094172,0.057945513,0.10101876,0.02655843,0.302780639,0.347064882,0.165808445,0.107106076,0.077239959
betamethasone-valerate 0.03,129.5147929,135.5236686,0.762878769,12.52660824,0.711631102,16.70321729,9.732612498,0.051440386,42.35728436,0.955467362,0.059709445,0.103104575,0.027563136,0.296844181,0.33234714,0.17061144,0.097633136,0.102564103
betamethasone-valerate 0.1,126.4405242,132.1864919,0.762204193,12.42003702,0.712852002,16.46021625,9.695413454,-0.002645802,41.78104207,0.955579927,0.054201116,0.089494386,0.025332068,0.307459677,0.33266129,0.179435484,0.098790323,0.081653226
betamethasone-valerate 0.3,120.4148636,125.4524929,0.760034026,12.12907798,0.718874602,15.92232742,9.510817559,-0.067461083,40.45351296,0.957956679,0.059508461,0.097653699,0.028257982,0.285983067,0.346190028,0.196613358,0.091251176,0.079962371
betamethasone-valerate 1.0,120.2030151,125.3688442,0.75987658,12.11693606,0.717655653,15.96869214,9.473747188,0.038419992,40.51546232,0.958195191,0.054673556,0.087847079,0.026243965,0.23718593,0.350753769,0.206030151,0.099497487,0.106532663
betamethasone-valerate 3.0,123.8409091,129.18083,0.763228983,12.31375998,0.720747454,16.35091278,9.593058697,0.004526262,41.36341344,0.957646229,0.055690422,0.091142564,0.025908703,0.333003953,0.32312253,0.184782609,0.085968379,0.07312253
bevantolol 0.01,113.065285,117.4963731,0.736630624,11.79736048,0.734818754,15.0176902,9.486995951,-0.029289268,38.66166836,0.962079063,0.077076969,0.128735142,0.036790613,0.333678756,0.313989637,0.190673575,0.084974093,0.076683938
bevantolol 0.03,114.9070796,119.6216814,0.747384373,11.86567408,0.72596534,15.22641063,9.476498006,0.007317024,39.09712966,0.959738031,0.071001017,0.113569322,0.034121768,0.295353982,0.342920354,0.203539823,0.076327434,0.081858407
bevantolol 0.1,115.357217,120.165109,0.756365668,11.8743977,0.721602152,15.445384,9.38050865,0.020387779,39.35716164,0.958721536,0.073012907,0.122576507,0.034515301,0.317757009,0.310488058,0.182762201,0.094496366,0.094496366
bevantolol 0.3,120.4414608,125.4468314,0.751444535,12.11698973,0.722048075,15.73843285,9.584342254,0.007942636,40.23046164,0.958886394,0.072178312,0.120171226,0.033429161,0.292158969,0.32867884,0.186895811,0.105263158,0.087003222
bevantolol 1.0,120.8245798,126.1806723,0.749491007,12.11486446,0.720884716,15.79384721,9.591834308,-0.037298943,40.41119893,0.9566456,0.076274352,0.130428201,0.035974831,0.286764706,0.323529412,0.192226891,0.090336134,0.107142857
bevantolol 3.0,119.2749743,124.1040165,0.758342408,12.09077891,0.719938347,15.73926918,9.519031134,-0.063656975,40.0649836,0.960486235,0.070350733,0.118552735,0.032025807,0.252317199,0.324407827,0.219361483,0.10607621,0.097837281
blonanserin 0.01,126.3476395,131.5,0.753105871,12.41441489,0.727349351,16.01825412,9.857739727,-0.002197974,41.12965671,0.959292173,0.059756974,0.097985568,0.028051628,0.309012876,0.326180258,0.170600858,0.10944206,0.084763948
blonanserin 0.03,132.5321429,138.527381,0.75261906,12.69719701,0.721486999,16.60674153,10.02737708,0.005089198,42.55478258,0.956357929,0.064556087,0.106798553,0.029468954,0.286904762,0.344047619,0.188095238,0.095238095,0.085714286
blonanserin 0.1,135.4206642,141.1931119,0.746469571,12.82124007,0.721006646,16.68579953,10.15309889,0.018352575,42.88819758,0.958564207,0.059372381,0.098597545,0.026698502,0.295202952,0.340713407,0.184501845,0.087330873,0.092250923
blonanserin 0.3,130.7377232,136.3649554,0.756944045,12.6009037,0.715525513,16.54361766,9.90709378,0.039987244,42.22353773,0.957549001,0.062788673,0.10381215,0.0287651,0.285714286,0.350446429,0.1953125,0.097098214,0.071428571
blonanserin 1.0,119.4742607,124.2004381,0.739127097,12.08416248,0.725990865,15.42078887,9.71256611,0.060725441,39.800196,0.960426409,0.064879327,0.102698495,0.031423018,0.337349398,0.296823658,0.167579409,0.099671413,0.098576123
blonanserin 3.0,109.3882476,113.5634837,0.729198108,11.60451092,0.739297838,14.5755,9.438347885,-0.031702819,37.77311844,0.961895212,0.066791088,0.10365821,0.033161533,0.366211962,0.285414481,0.173137461,0.095487933,0.079748164
bromantan 0.01,117.7266811,122.6789588,0.740322662,11.99239286,0.721754142,15.37645679,9.611269344,0.056335924,39.6376739,0.958136869,0.064535066,0.104735018,0.030770703,0.314533623,0.318872017,0.180043384,0.091106291,0.095444685
bromantan 0.03,119.5391121,124.4904863,0.745113974,12.06987644,0.726138662,15.55977422,9.6295883,-0.066002242,39.93408356,0.959011377,0.061558269,0.099373005,0.029596236,0.317124736,0.317124736,0.173361522,0.094080338,0.098308668
bromantan 0.1,121.8333333,126.794702,0.736848048,12.18921307,0.729552254,15.56429762,9.794996472,-0.064283384,40.18597758,0.960733291,0.064695708,0.109222828,0.030428949,0.333333333,0.311258278,0.161147903,0.10816777,0.086092715
bromantan 0.3,120.5742145,125.503792,0.733731013,12.12494675,0.729692752,15.49449078,9.752051186,-0.043190845,40.00164254,0.9606039,0.061497644,0.102245449,0.028412253,0.332611051,0.314192849,0.186348862,0.086673889,0.080173348
bromantan 1.0,122.6390135,127.6199552,0.745330259,12.24163809,0.724261399,15.76168929,9.761411946,0.000487325,40.50919879,0.959773434,0.063783456,0.101731074,0.029751385,0.317264574,0.310538117,0.174887892,0.088565022,0.108744395
bromantan 3.0,120.4332314,125.3557594,0.756296174,12.11820583,0.720836601,15.79674334,9.556760352,-0.041592233,40.27569364,0.959988916,0.066926748,0.108187923,0.031840259,0.335372069,0.293577982,0.153924567,0.108053007,0.109072375
buclizine 0.01,116.1459854,120.9353493,0.751911694,11.90677046,0.727472097,15.35134708,9.469715234,-0.084149677,39.26171549,0.959304434,0.070998287,0.110370279,0.034941422,0.335766423,0.28362878,0.161626694,0.116788321,0.102189781
buclizine 0.03,109.3751285,113.4110997,0.731722053,11.60904878,0.738192428,14.56131491,9.431996741,0.099814719,37.69139484,0.963292053,0.076580982,0.119082885,0.037476573,0.329907503,0.273381295,0.191161357,0.103802672,0.101747174
buclizine 0.1,107.8836735,112.0122449,0.734420577,11.53630724,0.73900902,14.58274847,9.334884624,-0.106902986,37.57904612,0.962687559,0.075795516,0.116979792,0.03805022,0.333673469,0.308163265,0.151020408,0.109183673,0.097959184
buclizine 0.3,113.6659412,118.1697497,0.743526436,11.79568847,0.738975481,15.01829232,9.478264263,-0.072576581,38.62808622,0.961006101,0.076731985,0.117987369,0.038207557,0.364526659,0.304678999,0.162132753,0.09031556,0.078346028
buclizine 1.0,109.3543638,113.6077813,0.742469484,11.61204159,0.732847905,14.78269127,9.335662203,-0.07150151,37.95585111,0.961120638,0.07532234,0.114404858,0.038180656,0.341745531,0.270241851,0.170347003,0.124079916,0.093585699
buclizine 3.0,112.5929825,116.8385965,0.728608899,11.75386412,0.736187594,14.71448833,9.583060164,0.029619018,38.21128248,0.960541608,0.071044501,0.106923518,0.036728586,0.321637427,0.312280702,0.180116959,0.097076023,0.088888889
bunazosin 0.01,108.6637266,112.8136714,0.737734642,11.55418612,0.733411982,14.60756513,9.32174426,0.107429067,37.61952214,0.962025601,0.074380607,0.113413105,0.036843072,0.295479603,0.305402426,0.191841235,0.111356119,0.095920617
bunazosin 0.03,115.4636943,119.8063694,0.74104322,11.91404481,0.736025191,15.09260382,9.601307718,-0.003914313,38.87358083,0.961514224,0.070619822,0.109526664,0.033419508,0.301910828,0.294267516,0.187261146,0.101910828,0.114649682
bunazosin 0.1,107.7484076,112.0095541,0.738218417,11.50073023,0.734220074,14.60864249,9.25547703,0.002470697,37.54192193,0.96095623,0.074966868,0.114924441,0.037261146,0.33014862,0.303609342,0.171974522,0.093418259,0.100849257
bunazosin 0.3,109.4731824,113.7127533,0.73381728,11.56353598,0.73711239,14.57609673,9.369812288,-0.020812601,37.60836221,0.960948928,0.072811099,0.112112926,0.035618967,0.31227652,0.313468415,0.195470799,0.097735399,0.081048868
bunazosin 1.0,113.995283,118.4162736,0.729136645,11.81586704,0.735174748,14.85504958,9.596645676,0.015083208,38.50884232,0.962179399,0.074487977,0.11466195,0.036958935,0.298349057,0.313679245,0.169811321,0.119103774,0.099056604
bunazosin 3.0,114.7878104,119.3261851,0.74063484,11.85514123,0.733424978,15.07658393,9.535504506,-0.033407287,38.81362421,0.960984027,0.072136597,0.111828885,0.035445713,0.353273138,0.292325056,0.161399549,0.094808126,0.098194131
buparvaquone 0.01,125.8311558,131.1045226,0.747003909,12.40224421,0.724314437,16.03039295,9.86824992,-0.074038219,41.20057627,0.958886363,0.05911066,0.096354321,0.028101291,0.315577889,0.342713568,0.159798995,0.097487437,0.084422111
buparvaquone 0.03,130.0688488,135.2426637,0.744609131,12.5525852,0.730010417,16.21165437,9.995244471,-0.010768236,41.67336031,0.960824399,0.056497761,0.092965742,0.026253707,0.328442438,0.321670429,0.16027088,0.08013544,0.109480813
buparvaquone 0.1,128.5912409,133.9249218,0.753812551,12.53777415,0.722649769,16.27254614,9.920064452,-0.056673633,41.72380777,0.959322955,0.054984199,0.088868102,0.025317426,0.26173097,0.313868613,0.201251303,0.11261731,0.110531804
buparvaquone 0.3,133.3012746,139.1993048,0.751851761,12.73764079,0.715422155,16.67850495,10.03463158,0.104952751,42.66237522,0.957423447,0.055663501,0.092974803,0.025748074,0.278099652,0.351100811,0.191193511,0.091541136,0.08806489
buparvaquone 1.0,116.4773922,120.8454259,0.74404285,11.97444257,0.733637404,15.19547876,9.618338731,0.008896265,39.10737654,0.96269658,0.0575203,0.088951774,0.0284056,0.323869611,0.322818086,0.173501577,0.104100946,0.075709779
buparvaquone 3.0,116.0919037,120.1247265,0.731735366,11.95660599,0.748054674,14.89973751,9.741175097,-0.034398605,38.67592119,0.96535806,0.055433659,0.084077745,0.028188956,0.368708972,0.254923414,0.166301969,0.110503282,0.099562363
bupivacaine 0.01,112.3308668,116.6194503,0.731000348,11.75680653,0.738708466,14.86234147,9.504519227,-0.033980552,38.35806035,0.962910565,0.073006983,0.118971521,0.035741823,0.32769556,0.301268499,0.186046512,0.084566596,0.100422833
bupivacaine 0.03,109.9294118,114.0887701,0.717236182,11.61727978,0.738811853,14.56010813,9.472413398,0.019945699,37.78393127,0.962763911,0.073227192,0.120322953,0.035237496,0.334759358,0.319786096,0.160427807,0.089839572,0.095187166
bupivacaine 0.1,122.6568047,127.391716,0.727410456,12.20894275,0.734571716,15.34772816,9.931565937,0.011652722,39.93599731,0.96111504,0.072457337,0.120339947,0.034921685,0.324260355,0.312426036,0.143195266,0.115976331,0.104142012
bupivacaine 0.3,115.4649321,120.0667421,0.728218706,11.88084399,0.734431257,14.98176005,9.653942443,-0.060406093,38.83126879,0.960854152,0.074066833,0.124964511,0.035419439,0.294117647,0.338235294,0.197963801,0.089366516,0.080316742
bupivacaine 1.0,114.7051962,119.2407211,0.730076443,11.8466628,0.734430927,15.00968445,9.570934405,-0.004371354,38.79146718,0.961362958,0.074822885,0.124715655,0.035866966,0.347826087,0.302226935,0.185577943,0.079533404,0.084835631
bupivacaine 3.0,113.1945946,117.7545946,0.732503494,11.77867821,0.731401854,14.96539765,9.494871932,0.014875478,38.63863264,0.960463936,0.074344409,0.119824059,0.036328564,0.367567568,0.300540541,0.156756757,0.092972973,0.082162162
bupranolol 0.01,111.3429204,115.9734513,0.756876583,11.65799103,0.726348613,15.13608453,9.215387017,0.024069824,38.48578685,0.959193374,0.07526326,0.117390031,0.035666103,0.269911504,0.329646018,0.215707965,0.101769912,0.082964602
bupranolol 0.03,114.0794844,118.7787325,0.756123632,11.8155803,0.725697659,15.32794728,9.345171899,0.068264394,39.05325886,0.959406578,0.07566682,0.119161349,0.035999663,0.299677766,0.303974221,0.19763695,0.090225564,0.108485499
bupranolol 0.1,113.6182618,118.1606161,0.756290151,11.79450586,0.730576901,15.22550573,9.359195553,-0.012243416,38.83729097,0.960221835,0.074795458,0.117400073,0.035601501,0.336633663,0.308030803,0.166116612,0.101210121,0.088008801
bupranolol 0.3,110.0675105,114.6719409,0.746004107,11.6155305,0.727237152,14.91684844,9.278604646,0.045554507,38.23458543,0.958532786,0.075663715,0.122452842,0.036260031,0.308016878,0.311181435,0.186708861,0.099156118,0.094936709
bupranolol 1.0,112.1124324,116.6810811,0.746964449,11.7257575,0.730880358,15.02052593,9.380099665,0.015208642,38.4985574,0.958592928,0.074077935,0.115039746,0.036011659,0.332972973,0.312432432,0.174054054,0.097297297,0.083243243
bupranolol 3.0,109.3853955,113.7829615,0.747814252,11.59136129,0.733948151,14.84375525,9.277917735,0.024004185,38.01236325,0.959397439,0.078019601,0.122851291,0.038084159,0.353955375,0.269776876,0.170385396,0.09127789,0.114604462
